lat,lon,animal,file_name
37.19528888888888,126.98601388888888,여우,IMG_7918.jpeg
37.24461388888889,127.07678333333332,여우,IMG_7919.jpeg
37.24461388888889,127.07676666666666,여우,IMG_7920.jpeg
